year;origin;destination;
1994;mdg;kwt;
1994;mdg;lka;
1994;mdg;lva;
1994;mdg;mar;
1994;mdg;mex;
1994;mdg;mkd;
1994;mdg;mlt;
1994;mdg;mtq;
1994;mdg;mus;
1994;mdg;mys;
1994;mdg;nld;
1994;mdg;nor;
1994;mdg;nzl;
1994;mdg;per;
1994;mdg;phl;
1994;mdg;pol;
1994;mdg;prt;
1994;mdg;qat;
1994;mdg;reu;
1994;mdg;rou;
1994;mdg;sau;
1994;mdg;sgp;
1994;mdg;svk;
1994;mdg;svn;
1994;mdg;swe;
1994;mdg;syc;
1994;mdg;tha;
1994;mdg;tun;
1994;mdg;tur;
1994;mdg;usa;
1994;mdg;ven;
1994;mdg;zaf;
1994;mdg;zwe;
1994;mex;abw;
1994;mex;afg;
1994;mex;ago;
1994;mex;alb;
1994;mex;and;
1994;mex;ant;
1994;mex;are;
1994;mex;arg;
1994;mex;atg;
1994;mex;aus;
1994;mex;aut;
1994;mex;bdi;
1994;mex;bel;
1994;mex;ben;
1994;mex;bfa;
1994;mex;bgd;
1994;mex;bgr;
1994;mex;bhr;
1994;mex;bhs;
1994;mex;bih;
1994;mex;blz;
1994;mex;bmu;
1994;mex;bol;
1994;mex;bra;
1994;mex;brb;
1994;mex;brn;
1994;mex;caf;
1994;mex;can;
1994;mex;cck;
1994;mex;che;
1994;mex;chl;
1994;mex;chn;
1994;mex;civ;
1994;mex;cmr;
1994;mex;cod;
1994;mex;cog;
1994;mex;cok;
1994;mex;col;
1994;mex;com;
1994;mex;cpv;
1994;mex;cri;
1994;mex;cub;
1994;mex;cxr;
1994;mex;cym;
1994;mex;cyp;
1994;mex;cze;
1994;mex;deu;
1994;mex;dji;
1994;mex;dma;
1994;mex;dnk;
1994;mex;dom;
1994;mex;dza;
1994;mex;ecu;
1994;mex;egy;
1994;mex;esp;
1994;mex;est;
1994;mex;eth;
1994;mex;fin;
1994;mex;fji;
1994;mex;fra;
1994;mex;fro;
1994;mex;gab;
1994;mex;gbr;
1994;mex;gha;
1994;mex;gin;
1994;mex;glp;
1994;mex;gmb;
1994;mex;gnb;
1994;mex;gnq;
1994;mex;grc;
1994;mex;grd;
1994;mex;grl;
1994;mex;gtm;
1994;mex;guf;
1994;mex;guy;
1994;mex;hkg;
1994;mex;hnd;
1994;mex;hrv;
1994;mex;hti;
1994;mex;hun;
1994;mex;idn;
1994;mex;ind;
1994;mex;iot;
1994;mex;irl;
1994;mex;irn;
1994;mex;irq;
1994;mex;isl;
1994;mex;isr;
1994;mex;ita;
1994;mex;jam;
1994;mex;jor;
1994;mex;jpn;
1994;mex;ken;
1994;mex;khm;
1994;mex;kor;
1994;mex;kwt;
1994;mex;lao;
1994;mex;lbn;
1994;mex;lbr;
1994;mex;lby;
1994;mex;lca;
1994;mex;lka;
1994;mex;ltu;
1994;mex;lva;
1994;mex;mac;
1994;mex;mar;
1994;mex;mdg;
1994;mex;mdv;
1994;mex;mkd;
1994;mex;mli;
1994;mex;mlt;
1994;mex;mmr;
1994;mex;mng;
1994;mex;moz;
1994;mex;mrt;
1994;mex;mtq;
1994;mex;mus;
1994;mex;mwi;
1994;mex;mys;
1994;mex;ncl;
1994;mex;nfk;
1994;mex;nga;
1994;mex;nic;
1994;mex;nld;
1994;mex;nor;
1994;mex;npl;
1994;mex;nzl;
1994;mex;omn;
1994;mex;pak;
1994;mex;pan;
1994;mex;per;
1994;mex;phl;
1994;mex;plw;
1994;mex;png;
1994;mex;pol;
1994;mex;prk;
1994;mex;prt;
1994;mex;pry;
1994;mex;pyf;
1994;mex;qat;
1994;mex;reu;
1994;mex;rou;
1994;mex;rus;
1994;mex;sau;
1994;mex;scg;
1994;mex;sdn;
1994;mex;sen;
1994;mex;sgp;
1994;mex;sle;
1994;mex;slv;
1994;mex;som;
1994;mex;stp;
1994;mex;sur;
1994;mex;svk;
1994;mex;svn;
1994;mex;swe;
1994;mex;syr;
1994;mex;tca;
1994;mex;tcd;
1994;mex;tgo;
1994;mex;tha;
1994;mex;tto;
1994;mex;tun;
1994;mex;tur;
1994;mex;tza;
1994;mex;uga;
1994;mex;ury;
1994;mex;usa;
1994;mex;vct;
1994;mex;ven;
1994;mex;vgb;
1994;mex;vnm;
1994;mex;vut;
1994;mex;wsm;
1994;mex;zaf;
1994;mex;zmb;
1994;mex;zwe;
1994;mkd;alb;
1994;mkd;are;
1994;mkd;arg;
1994;mkd;atf;
1994;mkd;aus;
1994;mkd;aut;
1994;mkd;aze;
1994;mkd;bel;
1994;mkd;bgd;
1994;mkd;bgr;
1994;mkd;bih;
1994;mkd;blr;
1994;mkd;can;
1994;mkd;che;
1994;mkd;chn;
1994;mkd;civ;
1994;mkd;cmr;
1994;mkd;cod;
1994;mkd;col;
1994;mkd;cri;
1994;mkd;cyp;
1994;mkd;cze;
1994;mkd;deu;
1994;mkd;dnk;
1994;mkd;dza;
1994;mkd;ecu;
1994;mkd;egy;
1994;mkd;esp;
1994;mkd;est;
1994;mkd;eth;
1994;mkd;fin;
1994;mkd;fra;
1994;mkd;gbr;
1994;mkd;gha;
1994;mkd;gib;
1994;mkd;grc;
1994;mkd;grl;
1994;mkd;guy;
1994;mkd;hkg;
1994;mkd;hnd;
1994;mkd;hrv;
1994;mkd;hun;
1994;mkd;idn;
1994;mkd;ind;
1994;mkd;irl;
1994;mkd;irn;
1994;mkd;isl;
1994;mkd;isr;
1994;mkd;ita;
1994;mkd;jor;
1994;mkd;jpn;
1994;mkd;kaz;
1994;mkd;kgz;
1994;mkd;kor;
1994;mkd;lao;
1994;mkd;lbn;
1994;mkd;lby;
1994;mkd;lka;
1994;mkd;ltu;
1994;mkd;lva;
1994;mkd;mac;
1994;mkd;mar;
1994;mkd;mda;
1994;mkd;mdg;
1994;mkd;mdv;
1994;mkd;mex;
1994;mkd;mlt;
1994;mkd;moz;
1994;mkd;mys;
1994;mkd;nga;
1994;mkd;nld;
1994;mkd;nor;
1994;mkd;npl;
1994;mkd;nzl;
1994;mkd;pak;
1994;mkd;per;
1994;mkd;phl;
1994;mkd;pol;
1994;mkd;prk;
1994;mkd;pry;
1994;mkd;pyf;
1994;mkd;qat;
1994;mkd;rou;
1994;mkd;rus;
1994;mkd;rwa;
1994;mkd;scg;
1994;mkd;sdn;
1994;mkd;sgp;
1994;mkd;slv;
1994;mkd;svk;
1994;mkd;svn;
1994;mkd;swe;
1994;mkd;syr;
1994;mkd;tcd;
1994;mkd;tha;
1994;mkd;tjk;
1994;mkd;tto;
1994;mkd;tun;
1994;mkd;tur;
1994;mkd;uga;
1994;mkd;ukr;
1994;mkd;ury;
1994;mkd;usa;
1994;mkd;wlf;
1994;mkd;wsm;
1994;mkd;zaf;
1994;mkd;zwe;
1994;mli;aus;
1994;mli;aut;
1994;mli;bel;
1994;mli;bra;
1994;mli;brn;
1994;mli;can;
1994;mli;che;
1994;mli;chn;
1994;mli;cze;
1994;mli;deu;
1994;mli;dnk;
1994;mli;dza;
1994;mli;esp;
1994;mli;fin;
1994;mli;fji;
1994;mli;fra;
1994;mli;gab;
1994;mli;gbr;
1994;mli;glp;
1994;mli;grc;
1994;mli;hkg;
1994;mli;hrv;
1994;mli;hun;
1994;mli;idn;
1994;mli;ind;
1994;mli;irl;
1994;mli;isl;
1994;mli;ita;
1994;mli;jpn;
1994;mli;kor;
1994;mli;lka;
1994;mli;ltu;
1994;mli;mar;
1994;mli;mex;
1994;mli;mlt;
1994;mli;mus;
1994;mli;mys;
1994;mli;nld;
1994;mli;nor;
1994;mli;nzl;
1994;mli;phl;
1994;mli;pol;
1994;mli;prt;
1994;mli;sau;
1994;mli;svk;
1994;mli;svn;
1994;mli;swe;
1994;mli;tha;
1994;mli;tun;
1994;mli;tur;
1994;mli;usa;
1994;mli;zaf;
1994;mli;zwe;
1994;mng;arg;
1994;mng;aus;
1994;mng;aut;
1994;mng;bel;
1994;mng;bhr;
1994;mng;che;
1994;mng;chl;
1994;mng;chn;
1994;mng;col;
1994;mng;cze;
1994;mng;deu;
1994;mng;dnk;
1994;mng;dza;
1994;mng;egy;
1994;mng;esp;
1994;mng;fin;
1994;mng;fji;
1994;mng;fra;
1994;mng;gbr;
1994;mng;grc;
1994;mng;hkg;
1994;mng;hun;
1994;mng;ind;
1994;mng;irl;
1994;mng;ita;
1994;mng;jpn;
1994;mng;kor;
1994;mng;mex;
1994;mng;mus;
1994;mng;mys;
1994;mng;nld;
1994;mng;nor;
1994;mng;nzl;
1994;mng;phl;
1994;mng;pol;
1994;mng;prt;
1994;mng;qat;
1994;mng;sau;
1994;mng;svk;
1994;mng;swe;
1994;mng;tha;
1994;mng;tur;
1994;mng;usa;
1994;mng;zwe;
1994;moz;arg;
1994;moz;aus;
1994;moz;aut;
1994;moz;bel;
1994;moz;bgd;
1994;moz;bhr;
1994;moz;bra;
1994;moz;can;
1994;moz;che;
1994;moz;chl;
1994;moz;chn;
1994;moz;cri;
1994;moz;cyp;
1994;moz;cze;
1994;moz;deu;
1994;moz;dnk;
1994;moz;dza;
1994;moz;esp;
1994;moz;fin;
1994;moz;fji;
1994;moz;fra;
1994;moz;gbr;
1994;moz;glp;
1994;moz;grc;
1994;moz;hkg;
1994;moz;hrv;
1994;moz;hun;
1994;moz;idn;
1994;moz;ind;
1994;moz;irl;
1994;moz;ita;
1994;moz;jor;
1994;moz;jpn;
1994;moz;ken;
1994;moz;kor;
1994;moz;kwt;
1994;moz;lva;
1994;moz;mar;
1994;moz;mex;
1994;moz;mkd;
1994;moz;mus;
1994;moz;mwi;
1994;moz;mys;
1994;moz;nld;
1994;moz;nor;
1994;moz;nzl;
1994;moz;phl;
1994;moz;prt;
1994;moz;qat;
1994;moz;reu;
1994;moz;sau;
1994;moz;sgp;
1994;moz;svk;
1994;moz;svn;
1994;moz;swe;
1994;moz;tha;
1994;moz;tun;
1994;moz;tur;
1994;moz;usa;
1994;moz;zaf;
1994;moz;zwe;
1994;mrt;arg;
1994;mrt;aus;
1994;mrt;aut;
1994;mrt;bel;
1994;mrt;bhr;
1994;mrt;bol;
1994;mrt;bra;
1994;mrt;can;
1994;mrt;che;
1994;mrt;chn;
1994;mrt;cyp;
1994;mrt;cze;
1994;mrt;deu;
1994;mrt;dnk;
1994;mrt;egy;
1994;mrt;esp;
1994;mrt;fin;
1994;mrt;fra;
1994;mrt;gbr;
1994;mrt;grc;
1994;mrt;hkg;
1994;mrt;hrv;
1994;mrt;hun;
1994;mrt;idn;
1994;mrt;ind;
1994;mrt;irl;
1994;mrt;isl;
1994;mrt;ita;
1994;mrt;jpn;
1994;mrt;ken;
1994;mrt;kor;
1994;mrt;lka;
1994;mrt;lva;
1994;mrt;mar;
1994;mrt;mex;
1994;mrt;mtq;
1994;mrt;mys;
1994;mrt;nld;
1994;mrt;nor;
1994;mrt;nzl;
1994;mrt;per;
1994;mrt;prt;
1994;mrt;qat;
1994;mrt;sau;
1994;mrt;svk;
1994;mrt;svn;
1994;mrt;swe;
1994;mrt;tha;
1994;mrt;tun;
1994;mrt;tur;
1994;mrt;usa;
1994;mrt;zaf;
1994;mrt;zwe;
1994;mus;are;
1994;mus;arg;
1994;mus;aus;
1994;mus;aut;
1994;mus;bdi;
1994;mus;bel;
1994;mus;bfa;
1994;mus;bgd;
1994;mus;bgr;
1994;mus;bhr;
1994;mus;bhs;
1994;mus;bra;
1994;mus;brn;
1994;mus;btn;
1994;mus;can;
1994;mus;che;
1994;mus;chl;
1994;mus;chn;
1994;mus;civ;
1994;mus;cmr;
1994;mus;cod;
1994;mus;cog;
1994;mus;col;
1994;mus;com;
1994;mus;cri;
1994;mus;cub;
1994;mus;cyp;
1994;mus;cze;
1994;mus;deu;
1994;mus;dji;
1994;mus;dnk;
1994;mus;ecu;
1994;mus;egy;
1994;mus;esp;
1994;mus;eth;
1994;mus;fin;
1994;mus;fji;
1994;mus;fra;
1994;mus;gab;
1994;mus;gbr;
1994;mus;gha;
1994;mus;glp;
1994;mus;grc;
1994;mus;grd;
1994;mus;gtm;
1994;mus;guf;
1994;mus;hkg;
1994;mus;hnd;
1994;mus;hrv;
1994;mus;hun;
1994;mus;idn;
1994;mus;ind;
1994;mus;irl;
1994;mus;irn;
1994;mus;isl;
1994;mus;isr;
1994;mus;ita;
1994;mus;jam;
1994;mus;jor;
1994;mus;jpn;
1994;mus;ken;
1994;mus;khm;
1994;mus;kor;
1994;mus;kwt;
1994;mus;lbn;
1994;mus;lby;
1994;mus;lka;
1994;mus;mac;
1994;mus;mar;
1994;mus;mdg;
1994;mus;mex;
1994;mus;mli;
1994;mus;mlt;
1994;mus;mmr;
1994;mus;mng;
1994;mus;moz;
1994;mus;mtq;
1994;mus;mwi;
1994;mus;mys;
1994;mus;ner;
1994;mus;nga;
1994;mus;nld;
1994;mus;nor;
1994;mus;npl;
1994;mus;nzl;
1994;mus;omn;
1994;mus;pak;
1994;mus;pan;
1994;mus;per;
1994;mus;phl;
1994;mus;pol;
1994;mus;prk;
1994;mus;prt;
1994;mus;reu;
1994;mus;rou;
1994;mus;rus;
1994;mus;rwa;
1994;mus;sau;
1994;mus;scg;
1994;mus;sdn;
1994;mus;sen;
1994;mus;sgp;
1994;mus;sle;
1994;mus;svk;
1994;mus;svn;
1994;mus;swe;
1994;mus;syc;
1994;mus;syr;
1994;mus;tca;
1994;mus;tha;
1994;mus;tun;
1994;mus;tur;
1994;mus;tza;
1994;mus;uga;
1994;mus;ury;
1994;mus;usa;
1994;mus;ven;
1994;mus;vnm;
1994;mus;zaf;
1994;mus;zwe;
1994;mwi;aus;
1994;mwi;aut;
1994;mwi;bdi;
1994;mwi;bel;
1994;mwi;bra;
1994;mwi;brn;
1994;mwi;can;
1994;mwi;che;
1994;mwi;chn;
1994;mwi;cri;
1994;mwi;cyp;
1994;mwi;cze;
1994;mwi;deu;
1994;mwi;dnk;
1994;mwi;egy;
1994;mwi;esp;
1994;mwi;fin;
1994;mwi;fji;
1994;mwi;fra;
1994;mwi;gbr;
1994;mwi;glp;
1994;mwi;grc;
1994;mwi;hkg;
1994;mwi;hnd;
1994;mwi;hrv;
1994;mwi;hun;
1994;mwi;idn;
1994;mwi;ind;
1994;mwi;irl;
1994;mwi;isl;
1994;mwi;isr;
1994;mwi;ita;
1994;mwi;jam;
1994;mwi;jor;
1994;mwi;jpn;
1994;mwi;ken;
1994;mwi;kor;
1994;mwi;lka;
1994;mwi;mex;
1994;mwi;mlt;
1994;mwi;moz;
1994;mwi;mtq;
1994;mwi;mus;
1994;mwi;mys;
1994;mwi;nld;
1994;mwi;nor;
1994;mwi;nzl;
1994;mwi;phl;
1994;mwi;pol;
1994;mwi;prt;
1994;mwi;reu;
1994;mwi;sen;
1994;mwi;svk;
1994;mwi;svn;
1994;mwi;swe;
1994;mwi;tha;
1994;mwi;uga;
1994;mwi;usa;
1994;mwi;zaf;
1994;mwi;zwe;
1994;mys;abw;
1994;mys;afg;
1994;mys;ago;
1994;mys;aia;
1994;mys;alb;
1994;mys;and;
1994;mys;ant;
1994;mys;are;
1994;mys;arg;
1994;mys;arm;
1994;mys;atg;
1994;mys;aus;
1994;mys;aut;
1994;mys;aze;
1994;mys;bdi;
1994;mys;bel;
1994;mys;ben;
1994;mys;bfa;
1994;mys;bgd;
1994;mys;bgr;
1994;mys;bhr;
1994;mys;bhs;
1994;mys;blr;
1994;mys;blz;
1994;mys;bmu;
1994;mys;bol;
1994;mys;bra;
1994;mys;brb;
1994;mys;brn;
1994;mys;btn;
1994;mys;caf;
1994;mys;can;
1994;mys;cck;
1994;mys;che;
1994;mys;chl;
1994;mys;chn;
1994;mys;civ;
1994;mys;cmr;
1994;mys;cod;
1994;mys;cog;
1994;mys;cok;
1994;mys;col;
1994;mys;com;
1994;mys;cpv;
1994;mys;cri;
1994;mys;cub;
1994;mys;cxr;
1994;mys;cym;
1994;mys;cyp;
1994;mys;cze;
1994;mys;deu;
1994;mys;dji;
1994;mys;dma;
1994;mys;dnk;
1994;mys;dom;
1994;mys;dza;
1994;mys;ecu;
1994;mys;egy;
1994;mys;esh;
1994;mys;esp;
1994;mys;est;
1994;mys;eth;
1994;mys;fin;
1994;mys;fji;
1994;mys;flk;
1994;mys;fra;
1994;mys;fro;
1994;mys;fsm;
1994;mys;gab;
1994;mys;gbr;
1994;mys;geo;
1994;mys;gha;
1994;mys;gib;
1994;mys;gin;
1994;mys;glp;
1994;mys;gmb;
1994;mys;grc;
1994;mys;grd;
1994;mys;grl;
1994;mys;gtm;
1994;mys;guf;
1994;mys;guy;
1994;mys;hkg;
1994;mys;hnd;
1994;mys;hrv;
1994;mys;hti;
1994;mys;hun;
1994;mys;idn;
1994;mys;ind;
1994;mys;iot;
1994;mys;irl;
1994;mys;irn;
1994;mys;isl;
1994;mys;ita;
1994;mys;jam;
1994;mys;jor;
1994;mys;jpn;
1994;mys;kaz;
1994;mys;ken;
1994;mys;kgz;
1994;mys;khm;
1994;mys;kir;
1994;mys;kna;
1994;mys;kor;
1994;mys;kwt;
1994;mys;lao;
1994;mys;lbn;
1994;mys;lbr;
1994;mys;lby;
1994;mys;lka;
1994;mys;ltu;
1994;mys;lva;
1994;mys;mac;
1994;mys;mar;
1994;mys;mda;
1994;mys;mdg;
1994;mys;mdv;
1994;mys;mex;
1994;mys;mhl;
1994;mys;mkd;
1994;mys;mli;
1994;mys;mlt;
1994;mys;mmr;
1994;mys;mng;
1994;mys;mnp;
1994;mys;moz;
1994;mys;mrt;
1994;mys;msr;
1994;mys;mtq;
1994;mys;mus;
1994;mys;mwi;
1994;mys;ncl;
1994;mys;ner;
1994;mys;nfk;
1994;mys;nga;
1994;mys;nic;
1994;mys;niu;
1994;mys;nld;
1994;mys;nor;
1994;mys;npl;
1994;mys;nru;
1994;mys;nzl;
1994;mys;omn;
1994;mys;pak;
1994;mys;pan;
1994;mys;pcn;
1994;mys;per;
1994;mys;phl;
1994;mys;plw;
1994;mys;png;
1994;mys;pol;
1994;mys;prk;
1994;mys;prt;
1994;mys;pry;
1994;mys;pyf;
1994;mys;qat;
1994;mys;reu;
1994;mys;rou;
1994;mys;rus;
1994;mys;rwa;
1994;mys;sau;
1994;mys;scg;
1994;mys;sdn;
1994;mys;sen;
1994;mys;sgp;
1994;mys;shn;
1994;mys;slb;
1994;mys;sle;
1994;mys;slv;
1994;mys;som;
1994;mys;spm;
1994;mys;stp;
1994;mys;sur;
1994;mys;svk;
1994;mys;svn;
1994;mys;swe;
1994;mys;syc;
1994;mys;syr;
1994;mys;tca;
1994;mys;tcd;
1994;mys;tgo;
1994;mys;tha;
1994;mys;tkl;
1994;mys;tkm;
1994;mys;ton;
1994;mys;tto;
1994;mys;tun;
1994;mys;tur;
1994;mys;tuv;
1994;mys;tza;
1994;mys;uga;
1994;mys;ukr;
1994;mys;ury;
1994;mys;usa;
1994;mys;uzb;
1994;mys;vct;
1994;mys;ven;
1994;mys;vnm;
1994;mys;vut;
1994;mys;wsm;
1994;mys;yem;
1994;mys;zaf;
1994;mys;zmb;
1994;mys;zwe;
1994;nga;arg;
1994;nga;aus;
1994;nga;aut;
1994;nga;bel;
1994;nga;bol;
1994;nga;bra;
1994;nga;can;
1994;nga;che;
1994;nga;chl;
1994;nga;chn;
1994;nga;col;
1994;nga;cyp;
1994;nga;cze;
1994;nga;deu;
1994;nga;dnk;
1994;nga;dza;
1994;nga;ecu;
1994;nga;egy;
1994;nga;esp;
1994;nga;fin;
1994;nga;fji;
1994;nga;fra;
1994;nga;gab;
1994;nga;gbr;
1994;nga;glp;
1994;nga;grc;
1994;nga;gtm;
1994;nga;hkg;
1994;nga;hnd;
1994;nga;hrv;
1994;nga;hun;
1994;nga;idn;
1994;nga;ind;
1994;nga;irl;
1994;nga;isr;
1994;nga;ita;
1994;nga;jpn;
1994;nga;ken;
1994;nga;kor;
1994;nga;kwt;
1994;nga;lka;
1994;nga;ltu;
1994;nga;lva;
1994;nga;mar;
1994;nga;mex;
1994;nga;mkd;
1994;nga;mlt;
1994;nga;mtq;
1994;nga;mus;
1994;nga;mys;
1994;nga;nld;
1994;nga;nor;
1994;nga;nzl;
1994;nga;per;
1994;nga;phl;
1994;nga;pol;
1994;nga;prt;
1994;nga;pry;
1994;nga;qat;
1994;nga;rou;
1994;nga;sau;
1994;nga;sgp;
1994;nga;svk;
1994;nga;svn;
1994;nga;swe;
1994;nga;tha;
1994;nga;tun;
1994;nga;tur;
1994;nga;ury;
1994;nga;usa;
1994;nga;ven;
1994;nga;zaf;
1994;nga;zwe;
1994;nic;arg;
1994;nic;aus;
1994;nic;aut;
1994;nic;bel;
1994;nic;blz;
1994;nic;bol;
1994;nic;bra;
1994;nic;can;
1994;nic;che;
1994;nic;chl;
1994;nic;chn;
1994;nic;col;
1994;nic;cri;
1994;nic;cze;
1994;nic;deu;
1994;nic;dnk;
1994;nic;dom;
1994;nic;ecu;
1994;nic;egy;
1994;nic;esp;
1994;nic;fin;
1994;nic;fra;
1994;nic;fro;
1994;nic;gbr;
1994;nic;grc;
1994;nic;grl;
1994;nic;gtm;
1994;nic;hkg;
1994;nic;hnd;
1994;nic;hrv;
1994;nic;hun;
1994;nic;idn;
1994;nic;ind;
1994;nic;irl;
1994;nic;isl;
1994;nic;isr;
1994;nic;ita;
1994;nic;jam;
1994;nic;jor;
1994;nic;jpn;
1994;nic;kor;
1994;nic;lka;
1994;nic;ltu;
1994;nic;lva;
1994;nic;mar;
1994;nic;mex;
1994;nic;mlt;
1994;nic;mys;
1994;nic;nld;
1994;nic;nor;
1994;nic;nzl;
1994;nic;pan;
1994;nic;per;
1994;nic;phl;
1994;nic;pol;
1994;nic;prt;
1994;nic;pry;
1994;nic;rou;
1994;nic;slv;
1994;nic;svk;
1994;nic;svn;
1994;nic;swe;
1994;nic;tha;
1994;nic;tur;
1994;nic;usa;
1994;nic;ven;
1994;nic;zaf;
1994;nic;zwe;
1994;nld;abw;
1994;nld;afg;
1994;nld;ago;
1994;nld;aia;
1994;nld;alb;
1994;nld;and;
1994;nld;ant;
1994;nld;are;
1994;nld;arg;
1994;nld;arm;
1994;nld;atg;
1994;nld;aus;
1994;nld;aut;
1994;nld;aze;
1994;nld;bdi;
1994;nld;bel;
1994;nld;ben;
1994;nld;bfa;
1994;nld;bgd;
1994;nld;bgr;
1994;nld;bhr;
1994;nld;bhs;
1994;nld;bih;
1994;nld;blr;
1994;nld;blz;
1994;nld;bmu;
1994;nld;bol;
1994;nld;bra;
1994;nld;brb;
1994;nld;brn;
1994;nld;btn;
1994;nld;caf;
1994;nld;can;
1994;nld;cck;
1994;nld;che;
1994;nld;chl;
1994;nld;chn;
1994;nld;civ;
1994;nld;cmr;
1994;nld;cod;
1994;nld;cog;
1994;nld;cok;
1994;nld;col;
1994;nld;com;
1994;nld;cpv;
1994;nld;cri;
1994;nld;cub;
1994;nld;cym;
1994;nld;cyp;
1994;nld;cze;
1994;nld;deu;
1994;nld;dji;
1994;nld;dma;
1994;nld;dnk;
1994;nld;dom;
1994;nld;dza;
1994;nld;ecu;
1994;nld;egy;
1994;nld;esp;
1994;nld;est;
1994;nld;eth;
1994;nld;fin;
1994;nld;fji;
1994;nld;flk;
1994;nld;fra;
1994;nld;fro;
1994;nld;fsm;
1994;nld;gab;
1994;nld;gbr;
1994;nld;geo;
1994;nld;gha;
1994;nld;gib;
1994;nld;gin;
1994;nld;glp;
1994;nld;gmb;
1994;nld;gnb;
1994;nld;gnq;
1994;nld;grc;
1994;nld;grd;
1994;nld;grl;
1994;nld;gtm;
1994;nld;guf;
1994;nld;guy;
1994;nld;hkg;
1994;nld;hnd;
1994;nld;hrv;
1994;nld;hti;
1994;nld;hun;
1994;nld;idn;
1994;nld;ind;
1994;nld;iot;
1994;nld;irl;
1994;nld;irn;
1994;nld;irq;
1994;nld;isl;
1994;nld;isr;
1994;nld;ita;
1994;nld;jam;
1994;nld;jor;
1994;nld;jpn;
1994;nld;kaz;
1994;nld;ken;
1994;nld;kgz;
1994;nld;khm;
1994;nld;kir;
1994;nld;kna;
1994;nld;kor;
1994;nld;kwt;
1994;nld;lao;
1994;nld;lbn;
1994;nld;lbr;
1994;nld;lby;
1994;nld;lca;
1994;nld;lka;
1994;nld;ltu;
1994;nld;lva;
1994;nld;mac;
1994;nld;mar;
1994;nld;mda;
1994;nld;mdg;
1994;nld;mdv;
1994;nld;mex;
1994;nld;mhl;
1994;nld;mkd;
1994;nld;mli;
1994;nld;mlt;
1994;nld;mmr;
1994;nld;mng;
1994;nld;mnp;
1994;nld;moz;
1994;nld;mrt;
1994;nld;mtq;
1994;nld;mus;
1994;nld;mwi;
1994;nld;mys;
1994;nld;ncl;
1994;nld;ner;
1994;nld;nga;
1994;nld;nic;
1994;nld;nor;
1994;nld;npl;
1994;nld;nru;
1994;nld;nzl;
1994;nld;omn;
1994;nld;pak;
1994;nld;pan;
1994;nld;pcn;
1994;nld;per;
1994;nld;phl;
1994;nld;png;
1994;nld;pol;
1994;nld;prk;
1994;nld;prt;
1994;nld;pry;
1994;nld;pyf;
1994;nld;qat;
1994;nld;reu;
1994;nld;rou;
1994;nld;rus;
1994;nld;rwa;
1994;nld;sau;
1994;nld;scg;
1994;nld;sdn;
1994;nld;sen;
1994;nld;sgp;
1994;nld;shn;
1994;nld;slb;
1994;nld;sle;
1994;nld;slv;
1994;nld;som;
1994;nld;spm;
1994;nld;stp;
1994;nld;sur;
1994;nld;svk;
1994;nld;svn;
1994;nld;swe;
1994;nld;syc;
1994;nld;syr;
1994;nld;tca;
1994;nld;tcd;
1994;nld;tgo;
1994;nld;tha;
1994;nld;tjk;
1994;nld;tkm;
1994;nld;ton;
1994;nld;tto;
1994;nld;tun;
1994;nld;tur;
1994;nld;tuv;
1994;nld;tza;
1994;nld;uga;
1994;nld;ukr;
1994;nld;ury;
1994;nld;usa;
1994;nld;uzb;
1994;nld;vct;
1994;nld;ven;
1994;nld;vgb;
1994;nld;vnm;
1994;nld;vut;
1994;nld;wlf;
1994;nld;wsm;
1994;nld;yem;
1994;nld;zaf;
1994;nld;zmb;
1994;nld;zwe;
1994;nor;abw;
1994;nor;afg;
1994;nor;ago;
1994;nor;alb;
1994;nor;and;
1994;nor;ant;
1994;nor;are;
1994;nor;arg;
1994;nor;arm;
1994;nor;atf;
1994;nor;atg;
1994;nor;aus;
1994;nor;aut;
1994;nor;aze;
1994;nor;bdi;
1994;nor;bel;
1994;nor;ben;
1994;nor;bfa;
1994;nor;bgd;
1994;nor;bgr;
1994;nor;bhr;
1994;nor;bhs;
1994;nor;bih;
1994;nor;blr;
1994;nor;blz;
1994;nor;bmu;
1994;nor;bol;
1994;nor;bra;
1994;nor;brb;
1994;nor;brn;
1994;nor;btn;
1994;nor;can;
1994;nor;che;
1994;nor;chl;
1994;nor;chn;
1994;nor;civ;
1994;nor;cmr;
1994;nor;cod;
1994;nor;cog;
1994;nor;cok;
1994;nor;col;
1994;nor;com;
1994;nor;cpv;
1994;nor;cri;
1994;nor;cub;
1994;nor;cym;
1994;nor;cyp;
1994;nor;cze;
1994;nor;deu;
1994;nor;dji;
1994;nor;dma;
1994;nor;dnk;
1994;nor;dom;
1994;nor;dza;
1994;nor;ecu;
1994;nor;egy;
1994;nor;esh;
1994;nor;esp;
1994;nor;est;
1994;nor;eth;
1994;nor;fin;
1994;nor;fji;
1994;nor;flk;
1994;nor;fra;
1994;nor;fro;
1994;nor;fsm;
1994;nor;gab;
1994;nor;gbr;
1994;nor;geo;
1994;nor;gha;
1994;nor;gib;
1994;nor;gin;
1994;nor;glp;
1994;nor;gmb;
1994;nor;gnb;
1994;nor;gnq;
1994;nor;grc;
1994;nor;grd;
1994;nor;grl;
1994;nor;gtm;
1994;nor;guf;
1994;nor;guy;
1994;nor;hkg;
1994;nor;hnd;
1994;nor;hrv;
1994;nor;hti;
1994;nor;hun;
